swimming,0.023124,-1.531419,0.047836,-1.583621,0.059986,-1.579255,0.073919,-1.574027,0.000780,-1.588778,-0.017801,-1.586798,-0.033356,-1.583013,0.091837,-1.518274,-0.059244,-1.528118,0.048933,-1.433490,-0.009572,-1.434940,0.204212,-0.976990,-0.200700,-1.022997,0.237040,-0.521748,-0.292876,-0.536665,0.150519,-0.211305,-0.180029,-0.221752,0.132895,-0.100148,-0.152668,-0.101097,0.113130,-0.139873,-0.127923,-0.160289,0.111147,-0.183020,-0.130329,-0.200680,0.113988,-0.000194,-0.113988,0.000194,0.173140,0.791664,-0.143737,0.800918,0.209080,1.466892,-0.163473,1.513236,0.192624,1.560602,-0.137549,1.596685,0.238087,1.625087,-0.214516,1.675100,160.302292,149.552979,178.774582,179.458954,0.407518,0.227976,0.330713,0.375425,0.980955,1.026859,0.999978,0.999944,0.999935,0.999930,0.999967,0.999969,0.999975,0.999863,0.999964,0.999966,0.999978,0.999171,0.999937,0.860611,0.957039,0.380702,0.763792,0.273370,0.633959,0.276524,0.632284,0.257895,0.604581,0.998496,0.999493,0.995159,0.997321,0.993394,0.996218,0.907239,0.922789,0.987052,0.991313
swimming,0.023996,-1.518691,0.048338,-1.568246,0.061694,-1.564969,0.075558,-1.560828,0.002741,-1.571347,-0.014341,-1.569451,-0.029818,-1.567144,0.095540,-1.512190,-0.052189,-1.522592,0.050084,-1.422835,-0.003851,-1.427616,0.208451,-0.977726,-0.194455,-1.022216,0.250634,-0.530320,-0.282166,-0.546809,0.158763,-0.218323,-0.178842,-0.230790,0.140468,-0.105804,-0.152387,-0.118813,0.120697,-0.148578,-0.127096,-0.166868,0.119009,-0.189153,-0.129276,-0.206230,0.113709,0.000289,-0.113709,-0.000289,0.169668,0.786695,-0.141758,0.796352,0.208028,1.474740,-0.163550,1.504602,0.192330,1.569526,-0.137830,1.588135,0.236696,1.618474,-0.215591,1.661504,158.206116,151.441360,179.121292,179.745895,0.405355,0.227419,0.337835,0.372776,0.982593,1.025112,0.999979,0.999946,0.999937,0.999932,0.999968,0.999970,0.999975,0.999868,0.999965,0.999968,0.999979,0.999225,0.999937,0.869379,0.957986,0.415747,0.768735,0.304757,0.640482,0.308014,0.638704,0.286737,0.610684,0.998571,0.999505,0.995241,0.997347,0.993526,0.996216,0.907689,0.921877,0.987308,0.991372
swimming,0.032074,-1.514106,0.054731,-1.562247,0.069139,-1.559533,0.084892,-1.555939,0.011656,-1.564511,-0.004196,-1.563259,-0.019357,-1.560994,0.105581,-1.507521,-0.042126,-1.519410,0.057995,-1.419099,0.009560,-1.425192,0.217728,-0.979391,-0.186560,-1.020357,0.265742,-0.531884,-0.267859,-0.549775,0.168938,-0.227982,-0.168822,-0.248051,0.147783,-0.114371,-0.143270,-0.143409,0.129045,-0.160995,-0.116912,-0.187648,0.128889,-0.200463,-0.118611,-0.225195,0.114356,0.000447,-0.114356,-0.000447,0.162991,0.786684,-0.140711,0.796871,0.202506,1.480782,-0.169460,1.504800,0.188539,1.575356,-0.143604,1.588326,0.230771,1.620974,-0.223857,1.661161,156.207275,152.026413,179.718140,179.567490,0.406357,0.228714,0.338356,0.372741,0.985276,1.022462,0.999979,0.999947,0.999938,0.999933,0.999968,0.999969,0.999975,0.999871,0.999966,0.999968,0.999979,0.999270,0.999935,0.875839,0.958349,0.438541,0.769647,0.323571,0.642325,0.327012,0.640436,0.304458,0.612380,0.998607,0.999504,0.995338,0.997375,0.993663,0.996194,0.906520,0.919941,0.987512,0.991347
swimming,0.032856,-1.508252,0.055868,-1.555541,0.070447,-1.553044,0.086042,-1.549936,0.012800,-1.557410,-0.002761,-1.555904,-0.018359,-1.553974,0.107717,-1.504023,-0.040257,-1.516097,0.059256,-1.413645,0.010952,-1.419226,0.220072,-0.981477,-0.183605,-1.018182,0.270482,-0.533002,-0.265078,-0.550945,0.171738,-0.238163,-0.167777,-0.257150,0.149512,-0.129773,-0.142047,-0.155517,0.131110,-0.174822,-0.115017,-0.197957,0.131460,-0.212487,-0.116769,-0.235230,0.113812,0.000448,-0.113812,-0.000448,0.159564,0.786215,-0.138444,0.796394,0.200791,1.481654,-0.172035,1.504451,0.188553,1.575300,-0.145936,1.589038,0.228419,1.622326,-0.228152,1.660951,155.070587,151.784607,179.940659,179.054779,0.405343,0.227625,0.340045,0.373523,0.987657,1.020124,0.999979,0.999948,0.999940,0.999935,0.999968,0.999970,0.999975,0.999875,0.999967,0.999969,0.999979,0.999317,0.999935,0.883127,0.958355,0.465162,0.770462,0.346696,0.644087,0.350340,0.642157,0.326043,0.614100,0.998642,0.999506,0.995411,0.997396,0.993765,0.996196,0.905518,0.919016,0.987686,0.991344
swimming,0.032840,-1.504858,0.053674,-1.552275,0.070363,-1.549634,0.085002,-1.546158,0.011975,-1.554181,-0.002329,-1.552588,-0.017201,-1.550650,0.108149,-1.499892,-0.039164,-1.511485,0.055352,-1.410607,0.009983,-1.416243,0.221095,-0.984456,-0.181130,-1.015135,0.298097,-0.532156,-0.267741,-0.549074,0.150544,-0.310236,-0.139594,-0.317556,0.124211,-0.224765,-0.099075,-0.231805,0.106735,-0.272116,-0.084747,-0.284664,0.109561,-0.300679,-0.092921,-0.318827,0.110643,0.001813,-0.110643,-0.001813,0.137493,0.785508,-0.153725,0.795126,0.174649,1.479362,-0.198663,1.502985,0.162056,1.573077,-0.172727,1.588070,0.199024,1.622198,-0.255781,1.658828,136.718628,140.507858,178.896957,179.462585,0.403393,0.221315,0.290231,0.374058,0.992435,1.015771,0.999978,0.999946,0.999937,0.999932,0.999967,0.999969,0.999975,0.999872,0.999966,0.999968,0.999979,0.999320,0.999928,0.887170,0.958842,0.477392,0.772561,0.355039,0.645911,0.358375,0.644033,0.333190,0.615213,0.998607,0.999468,0.995415,0.997346,0.993854,0.996163,0.905246,0.917587,0.987814,0.991246
swimming,0.039129,-1.486470,0.057146,-1.534757,0.072970,-1.532419,0.086229,-1.529579,0.016779,-1.537199,0.002800,-1.536234,-0.011814,-1.535587,0.105325,-1.484934,-0.035483,-1.498094,0.060156,-1.397809,0.016399,-1.404321,0.212411,-0.990522,-0.176949,-1.009154,0.307032,-0.555271,-0.263873,-0.543594,0.144409,-0.379627,-0.117792,-0.367880,0.114632,-0.295333,-0.071053,-0.291365,0.100065,-0.335912,-0.056487,-0.339965,0.104565,-0.363606,-0.070014,-0.369821,0.106221,0.003169,-0.106221,-0.003168,0.130809,0.779411,-0.159500,0.786757,0.160321,1.468535,-0.212096,1.493798,0.146376,1.561596,-0.187669,1.577548,0.184542,1.612081,-0.260312,1.647743,124.939575,129.685715,179.361420,179.604843,0.389805,0.212537,0.262465,0.373272,0.999348,1.008469,0.999975,0.999941,0.999928,0.999923,0.999964,0.999965,0.999973,0.999852,0.999965,0.999963,0.999978,0.999291,0.999922,0.887234,0.961625,0.487210,0.789183,0.361159,0.668521,0.364474,0.666875,0.339163,0.637475,0.998541,0.999416,0.995144,0.997211,0.993769,0.996031,0.907501,0.913974,0.987711,0.990945
swimming,0.036560,-1.478405,0.055462,-1.526947,0.070041,-1.524722,0.084238,-1.522037,0.015556,-1.529517,0.000973,-1.529155,-0.013862,-1.528562,0.102429,-1.478304,-0.038396,-1.492587,0.056608,-1.391194,0.013691,-1.398153,0.208545,-0.992921,-0.176389,-1.006811,0.307525,-0.566063,-0.263808,-0.541346,0.142759,-0.390747,-0.110077,-0.378822,0.110476,-0.304270,-0.064453,-0.306082,0.096533,-0.338985,-0.049285,-0.350432,0.101848,-0.371375,-0.062228,-0.375987,0.106339,0.004579,-0.106339,-0.004579,0.127023,0.778590,-0.161986,0.781171,0.153764,1.464309,-0.217288,1.485236,0.139673,1.555426,-0.193517,1.567302,0.178346,1.608169,-0.263741,1.637553,123.721718,125.955879,179.297516,179.560318,0.385184,0.212875,0.253117,0.371641,1.002723,1.004677,0.999975,0.999943,0.999930,0.999925,0.999965,0.999967,0.999974,0.999856,0.999967,0.999964,0.999978,0.999315,0.999922,0.885941,0.963431,0.486315,0.798422,0.358259,0.680100,0.361294,0.678295,0.337012,0.648240,0.998568,0.999401,0.995132,0.997181,0.993802,0.995951,0.908575,0.911638,0.987760,0.990781
swimming,0.038937,-1.466625,0.059906,-1.518138,0.074299,-1.516070,0.089420,-1.513357,0.019035,-1.520932,0.003711,-1.520694,-0.011287,-1.520001,0.108945,-1.465962,-0.034779,-1.483098,0.060328,-1.380576,0.016270,-1.387470,0.214344,-0.992844,-0.167120,-1.006590,0.304660,-0.564778,-0.263363,-0.543215,0.144344,-0.377646,-0.106453,-0.384888,0.112276,-0.286994,-0.068471,-0.307663,0.097991,-0.324497,-0.053121,-0.346979,0.103128,-0.355224,-0.059527,-0.371856,0.104456,0.006876,-0.104456,-0.006876,0.130038,0.784039,-0.159409,0.775803,0.152623,1.462647,-0.213872,1.479334,0.138031,1.552032,-0.192954,1.558859,0.178765,1.603668,-0.241690,1.626746,127.499619,123.524002,180.000000,179.588837,0.381712,0.209365,0.250902,0.366875,1.005741,1.001676,0.999974,0.999944,0.999930,0.999925,0.999965,0.999967,0.999974,0.999857,0.999968,0.999965,0.999979,0.999342,0.999922,0.885757,0.964763,0.492030,0.804442,0.361461,0.687088,0.364343,0.684938,0.340668,0.654575,0.998590,0.999387,0.994969,0.997142,0.993618,0.995768,0.910131,0.908118,0.987401,0.990316
swimming,0.036889,-1.469383,0.059784,-1.524005,0.074119,-1.521306,0.088795,-1.517938,0.018407,-1.527591,0.003099,-1.527488,-0.011880,-1.526087,0.111150,-1.461371,-0.032537,-1.478946,0.059748,-1.378985,0.014795,-1.386698,0.220621,-0.989104,-0.167182,-1.010173,0.292468,-0.538318,-0.264544,-0.545099,0.163155,-0.338546,-0.078300,-0.417398,0.137783,-0.244190,-0.033838,-0.363608,0.109031,-0.310994,-0.021567,-0.406123,0.125945,-0.327214,-0.028941,-0.420458,0.108084,0.006740,-0.108084,-0.006740,0.139347,0.796295,-0.157853,0.781517,0.153821,1.480164,-0.210453,1.496533,0.138345,1.570102,-0.192184,1.575386,0.180435,1.623557,-0.241231,1.639579,138.029190,112.612946,178.944641,179.405212,0.388376,0.216588,0.254004,0.364642,1.002182,1.005172,0.999973,0.999943,0.999930,0.999924,0.999964,0.999966,0.999973,0.999858,0.999969,0.999962,0.999977,0.999318,0.999913,0.876289,0.962599,0.470640,0.785718,0.343598,0.664060,0.346169,0.660280,0.324425,0.630328,0.998539,0.999358,0.994964,0.997232,0.993703,0.995829,0.912806,0.908687,0.987493,0.990339
swimming,0.037242,-1.467797,0.060362,-1.523633,0.074912,-1.520643,0.088861,-1.516974,0.019520,-1.527856,0.004474,-1.527886,-0.010446,-1.526005,0.111473,-1.459272,-0.030764,-1.475529,0.060000,-1.379083,0.015604,-1.386247,0.221814,-0.990122,-0.165847,-1.009085,0.289319,-0.526222,-0.266560,-0.547181,0.181970,-0.287082,-0.081823,-0.432495,0.161159,-0.181786,-0.030109,-0.378729,0.141852,-0.220873,-0.017927,-0.422534,0.144546,-0.267856,-0.033300,-0.448669,0.108420,0.006689,-0.108420,-0.006689,0.143230,0.799831,-0.156238,0.781284,0.154233,1.485521,-0.207874,1.501848,0.138030,1.575379,-0.190723,1.580941,0.181880,1.629566,-0.241786,1.642725,147.545456,109.532227,178.406403,179.374115,0.388124,0.217252,0.301218,0.362474,1.003240,1.004040,0.999972,0.999942,0.999930,0.999923,0.999962,0.999965,0.999972,0.999859,0.999969,0.999961,0.999976,0.999314,0.999898,0.874077,0.960368,0.459019,0.767127,0.331388,0.641271,0.333954,0.636305,0.314014,0.606988,0.998495,0.999324,0.994951,0.997287,0.993790,0.995866,0.915516,0.908590,0.987619,0.990335
