throwing,-0.128426,-1.313901,-0.107150,-1.381584,-0.090978,-1.384768,-0.076856,-1.386956,-0.152015,-1.366994,-0.165045,-1.360425,-0.177403,-1.354318,-0.049684,-1.356440,-0.179947,-1.319345,-0.089667,-1.250743,-0.143628,-1.232790,0.051136,-1.097516,-0.182180,-0.898179,0.108976,-0.696378,-0.202847,-0.516808,-0.205986,-0.758025,-0.309379,-0.310741,-0.272589,-0.764200,-0.342292,-0.236611,-0.280144,-0.798729,-0.339389,-0.249425,-0.255420,-0.798425,-0.323067,-0.306160,0.084911,-0.025952,-0.084911,0.025952,0.019059,0.748025,-0.082917,0.776422,0.104990,1.614093,0.019936,1.582202,0.142173,1.734150,0.065184,1.645154,0.043114,1.775168,-0.062517,1.871310,70.720978,155.762527,169.470001,172.877258,0.306874,0.177577,0.459079,0.090836,1.072096,0.929236,0.999801,0.999797,0.999810,0.999840,0.999711,0.999567,0.999563,0.999888,0.999465,0.999819,0.999613,0.999964,0.998789,0.997261,0.456106,0.996834,0.740274,0.993250,0.726033,0.992949,0.741243,0.986950,0.722163,0.999373,0.997799,0.877747,0.594903,0.831811,0.609007,0.627085,0.512261,0.820215,0.616198
throwing,-0.178473,-1.279391,-0.162529,-1.351010,-0.148680,-1.358781,-0.134318,-1.366019,-0.192827,-1.330018,-0.201692,-1.322812,-0.210217,-1.316353,-0.091088,-1.357210,-0.196981,-1.292518,-0.139780,-1.228954,-0.175378,-1.210023,0.035288,-1.090850,-0.190292,-0.903126,0.001101,-0.734451,-0.221382,-0.547780,-0.232312,-0.714319,-0.325291,-0.486959,-0.296974,-0.712079,-0.353699,-0.446534,-0.309101,-0.746979,-0.352869,-0.493575,-0.285399,-0.739679,-0.336245,-0.487388,0.081654,-0.026861,-0.081654,0.026861,-0.008997,0.730372,-0.100796,0.731370,0.095247,1.575819,0.016941,1.580029,0.139477,1.657186,0.071649,1.676967,0.034161,1.765838,-0.069425,1.822812,100.408981,125.341240,166.143875,170.544678,0.293474,0.171918,0.245637,0.078419,1.064999,0.936311,0.999685,0.999713,0.999745,0.999788,0.999576,0.999385,0.999385,0.999855,0.999209,0.999727,0.999332,0.999959,0.998701,0.996377,0.438384,0.994967,0.703879,0.990732,0.694298,0.990322,0.709844,0.982902,0.692336,0.999302,0.997571,0.870485,0.583769,0.823111,0.589355,0.626477,0.503739,0.815806,0.601802
throwing,-0.189963,-1.274694,-0.174924,-1.347054,-0.161689,-1.355013,-0.147329,-1.362743,-0.204002,-1.324820,-0.212141,-1.317238,-0.220257,-1.310152,-0.103202,-1.356960,-0.204741,-1.285558,-0.151677,-1.224732,-0.185680,-1.206068,0.027748,-1.090650,-0.191435,-0.902632,-0.015735,-0.748803,-0.226283,-0.552933,-0.247433,-0.694358,-0.329623,-0.505061,-0.312762,-0.688634,-0.350565,-0.454656,-0.323658,-0.723205,-0.356860,-0.513729,-0.300437,-0.715338,-0.339960,-0.505567,0.081706,-0.027054,-0.081706,0.027054,-0.017344,0.722571,-0.132751,0.701946,0.093199,1.588963,0.025668,1.508845,0.135536,1.668551,0.091396,1.619981,-0.023001,1.785717,-0.061594,1.753668,110.472557,120.545685,165.201599,164.566711,0.288777,0.172136,0.206370,0.104782,1.064964,0.936139,0.999656,0.999696,0.999735,0.999781,0.999545,0.999349,0.999351,0.999850,0.999165,0.999704,0.999239,0.999959,0.998663,0.995747,0.421247,0.993270,0.670360,0.988462,0.665712,0.987970,0.681346,0.979226,0.665037,0.999293,0.997484,0.864438,0.574349,0.817283,0.566270,0.627729,0.495743,0.812967,0.585917
throwing,-0.195550,-1.270927,-0.179897,-1.345016,-0.166194,-1.353379,-0.150983,-1.361565,-0.210302,-1.320761,-0.218491,-1.312578,-0.226724,-1.304690,-0.106435,-1.357311,-0.211421,-1.280035,-0.156767,-1.221195,-0.192135,-1.201672,0.022643,-1.091297,-0.191414,-0.901562,-0.022821,-0.765036,-0.231674,-0.555956,-0.253499,-0.686146,-0.331540,-0.497942,-0.316239,-0.675367,-0.349998,-0.435461,-0.328240,-0.706848,-0.357828,-0.503232,-0.305876,-0.700647,-0.340540,-0.496883,0.080859,-0.027832,-0.080859,0.027832,-0.021319,0.718899,-0.131390,0.676845,0.092787,1.587921,0.025338,1.531741,0.134555,1.655871,0.090814,1.625155,-0.014435,1.775470,-0.063417,1.784765,116.812836,126.796532,164.727676,165.158966,0.286042,0.171031,0.203742,0.087781,1.065057,0.935946,0.999610,0.999664,0.999712,0.999763,0.999493,0.999281,0.999288,0.999840,0.999063,0.999661,0.999103,0.999958,0.998603,0.995325,0.406028,0.992214,0.640607,0.986898,0.639885,0.986358,0.655506,0.976763,0.640540,0.999265,0.997375,0.858906,0.564483,0.808627,0.548695,0.625638,0.488185,0.808516,0.572962
throwing,-0.233131,-1.228002,-0.220993,-1.304757,-0.208373,-1.315692,-0.194540,-1.328005,-0.247212,-1.278170,-0.253568,-1.270731,-0.259970,-1.264013,-0.143006,-1.338995,-0.233305,-1.251713,-0.190764,-1.186947,-0.219133,-1.162765,-0.011450,-1.078349,-0.174359,-0.912993,-0.027897,-0.777275,-0.189853,-0.533696,-0.256603,-0.493902,-0.293499,-0.452739,-0.313191,-0.418745,-0.323000,-0.417206,-0.329925,-0.443952,-0.331442,-0.460436,-0.309436,-0.466123,-0.312135,-0.459542,0.073093,-0.023016,-0.073093,0.023016,-0.046599,0.697142,-0.157580,0.641828,0.086818,1.577917,0.035472,1.486112,0.142051,1.637523,0.109848,1.584278,-0.050793,1.811345,-0.049492,1.756389,144.219757,130.331223,161.949738,159.345383,0.232125,0.153262,0.055279,0.105188,1.058714,0.941471,0.999622,0.999683,0.999730,0.999778,0.999513,0.999309,0.999310,0.999852,0.999107,0.999681,0.999111,0.999961,0.998587,0.995337,0.374384,0.991956,0.592069,0.986391,0.597095,0.985877,0.612440,0.975735,0.598664,0.999305,0.997374,0.859255,0.559613,0.808139,0.523706,0.638231,0.480502,0.811660,0.554966
throwing,-0.244604,-1.217329,-0.232587,-1.294697,-0.220297,-1.305799,-0.206927,-1.318483,-0.258015,-1.268479,-0.263907,-1.261319,-0.269757,-1.254946,-0.154096,-1.331572,-0.240820,-1.244501,-0.201269,-1.176303,-0.228778,-1.152025,-0.022784,-1.073076,-0.169603,-0.917642,-0.031092,-0.780177,-0.185473,-0.526561,-0.257119,-0.471807,-0.288450,-0.441318,-0.311319,-0.397078,-0.318520,-0.417051,-0.330206,-0.422826,-0.327221,-0.455115,-0.309720,-0.446026,-0.307485,-0.451786,0.071106,-0.021066,-0.071106,0.021066,-0.053582,0.692865,-0.192388,0.639327,0.088406,1.573348,0.034042,1.417955,0.143080,1.641557,0.108637,1.513365,-0.045106,1.830453,-0.045841,1.697908,145.383789,131.940170,160.932144,152.686432,0.213812,0.148323,0.043717,0.164629,1.056191,0.943861,0.999627,0.999694,0.999743,0.999789,0.999520,0.999320,0.999313,0.999861,0.999128,0.999696,0.999101,0.999965,0.998543,0.995290,0.347358,0.991672,0.551098,0.985867,0.561955,0.985363,0.577231,0.974703,0.564766,0.999331,0.997329,0.857941,0.555752,0.808048,0.502096,0.650157,0.476192,0.813792,0.539634
throwing,-0.283303,-1.156166,-0.279560,-1.222594,-0.272192,-1.229534,-0.263955,-1.236911,-0.290653,-1.211737,-0.291732,-1.210760,-0.292856,-1.209371,-0.215300,-1.258409,-0.259724,-1.215224,-0.244912,-1.122801,-0.259247,-1.109598,-0.079648,-1.053709,-0.132138,-0.935039,-0.138775,-0.826047,-0.165949,-0.605334,-0.274756,-0.555386,-0.280840,-0.513699,-0.309324,-0.520673,-0.319174,-0.498314,-0.315871,-0.544607,-0.320104,-0.508668,-0.304813,-0.552732,-0.294765,-0.504273,0.040885,-0.004095,-0.040885,0.004095,-0.086230,0.687045,-0.175039,0.610958,0.086691,1.522385,0.081974,1.370316,0.173809,1.681773,0.158226,1.450488,-0.022131,1.840844,0.021268,1.649693,167.880234,134.429794,157.882904,148.835449,0.129760,0.082180,0.042129,0.152142,1.056512,0.943557,0.999174,0.999526,0.999585,0.999672,0.999222,0.998918,0.999046,0.999716,0.998988,0.999317,0.998351,0.999963,0.998605,0.992937,0.321113,0.983875,0.507795,0.978149,0.521198,0.976870,0.536195,0.961700,0.525737,0.999323,0.997245,0.832864,0.521588,0.790694,0.462956,0.658590,0.455355,0.799981,0.504982
throwing,-0.282278,-1.142272,-0.279418,-1.207550,-0.272305,-1.213839,-0.264266,-1.220603,-0.289426,-1.198553,-0.290000,-1.197999,-0.290303,-1.196929,-0.216368,-1.244803,-0.255299,-1.205963,-0.244318,-1.108459,-0.257725,-1.097031,-0.082867,-1.048529,-0.120460,-0.941101,-0.130382,-0.866148,-0.162881,-0.641875,-0.243422,-0.567151,-0.270074,-0.543785,-0.284717,-0.559390,-0.309840,-0.519083,-0.288395,-0.581696,-0.309388,-0.541857,-0.278223,-0.594963,-0.291575,-0.534439,0.040490,-0.001242,-0.040490,0.001242,-0.083303,0.685980,-0.297163,0.402499,0.088068,1.512843,-0.389482,0.762801,0.169171,1.670335,-0.374646,0.865275,-0.044385,1.785022,-0.527424,0.779743,173.883606,140.528412,158.079239,161.764664,0.113816,0.081018,0.035445,0.889167,1.054527,0.945730,0.999165,0.999534,0.999586,0.999673,0.999222,0.998927,0.999060,0.999711,0.999026,0.999335,0.998388,0.999965,0.998673,0.990868,0.301171,0.976476,0.472104,0.970818,0.488531,0.968868,0.503393,0.949004,0.494561,0.999367,0.997093,0.846625,0.506260,0.806767,0.440436,0.685015,0.449004,0.812295,0.490613
throwing,-0.308147,-1.100963,-0.306397,-1.171855,-0.300153,-1.181471,-0.293355,-1.191268,-0.312607,-1.161434,-0.311344,-1.162856,-0.309726,-1.163849,-0.243166,-1.220630,-0.266944,-1.186750,-0.271255,-1.072740,-0.279132,-1.060590,-0.120625,-1.027395,-0.112565,-0.958957,-0.131630,-0.793585,-0.095205,-0.653710,-0.238014,-0.583694,-0.249294,-0.563578,-0.271635,-0.565557,-0.262400,-0.520561,-0.273651,-0.585907,-0.273682,-0.562342,-0.258150,-0.589090,-0.260977,-0.560867,0.024403,0.007702,-0.024403,-0.007702,-0.097634,0.701570,-0.272883,0.399503,0.106417,1.547545,-0.210569,0.942477,0.181610,1.712018,-0.168262,1.038094,-0.047532,1.828935,-0.317481,1.086266,155.813965,117.069061,156.463760,142.060898,0.068911,0.051179,0.023062,0.683072,1.045207,0.955332,0.999008,0.999466,0.999519,0.999618,0.999092,0.998788,0.998955,0.999655,0.998980,0.999240,0.998200,0.999965,0.998692,0.985228,0.275107,0.946770,0.428445,0.943656,0.445424,0.940763,0.459198,0.913912,0.451693,0.999384,0.996873,0.855126,0.480540,0.817455,0.411006,0.707918,0.435392,0.818586,0.465358
throwing,-0.314096,-1.094404,-0.312267,-1.165139,-0.306394,-1.174427,-0.300088,-1.183761,-0.317866,-1.156242,-0.316332,-1.158403,-0.314386,-1.160369,-0.249907,-1.212089,-0.270752,-1.183179,-0.278118,-1.066079,-0.285065,-1.054774,-0.131490,-1.021423,-0.111319,-0.963776,-0.157175,-0.794535,-0.110548,-0.657932,-0.244534,-0.614290,-0.247664,-0.568799,-0.276789,-0.584589,-0.264496,-0.535964,-0.279115,-0.611691,-0.287424,-0.581537,-0.266330,-0.617085,-0.273955,-0.582786,0.017909,0.009438,-0.017909,-0.009438,-0.096834,0.712233,-0.282273,0.318201,0.115310,1.560357,-0.370086,0.706746,0.205159,1.714186,-0.350683,0.812242,-0.005811,1.828588,-0.511706,0.732768,160.597260,122.880875,156.683731,153.835266,0.061075,0.040487,0.045599,0.981968,1.041631,0.958898,0.999055,0.999496,0.999543,0.999636,0.999142,0.998860,0.999017,0.999667,0.999044,0.999277,0.998298,0.999966,0.998741,0.982758,0.250770,0.929559,0.388561,0.927168,0.405888,0.923660,0.418580,0.891460,0.412179,0.999431,0.996880,0.867865,0.461555,0.832813,0.391624,0.733281,0.430029,0.831169,0.448231
